timestamp,city,aqi,weather_icon,wind_speed,humidity
2026-01-01T00:01:52.559519+07:00,Vinh,74,/dl/assets/svg/weather/ic-weather-04n.svg,5.4 km/h,85%
2026-01-01T01:02:44.629806+07:00,Vinh,74,/dl/assets/svg/weather/ic-weather-04n.svg,4.3 km/h,85%
2026-01-01T02:02:10.835392+07:00,Vinh,74,/dl/assets/svg/weather/ic-weather-04n.svg,2.6 km/h,85%
2026-01-01T03:02:34.170325+07:00,Vinh,74,/dl/assets/svg/weather/ic-weather-04n.svg,2.4 km/h,85%
2026-01-01T04:02:09.520590+07:00,Vinh,74,/dl/assets/svg/weather/ic-weather-04n.svg,3 km/h,86%
2026-01-01T05:02:24.518711+07:00,Vinh,77,/dl/assets/svg/weather/ic-weather-04n.svg,3.2 km/h,86%
2026-01-01T06:02:06.949453+07:00,Vinh,77,/dl/assets/svg/weather/ic-weather-04n.svg,2.6 km/h,86%
2026-01-01T07:06:24.688240+07:00,Vinh,77,/dl/assets/svg/weather/ic-weather-04d.svg,2.4 km/h,86%
2026-01-01T08:30:46.363096+07:00,Vinh,79,/dl/assets/svg/weather/ic-weather-04d.svg,3.9 km/h,85%
2026-01-01T09:44:03.351356+07:00,Vinh,79,/dl/assets/svg/weather/ic-weather-04d.svg,4.8 km/h,82%
2026-01-01T10:32:06.132501+07:00,Vinh,79,/dl/assets/svg/weather/ic-weather-04d.svg,3.8 km/h,77%
2026-01-01T11:20:00.346360+07:00,Vinh,75,/dl/assets/svg/weather/ic-weather-04d.svg,1.5 km/h,75%
2026-01-01T12:07:19.406597+07:00,Vinh,75,/dl/assets/svg/weather/ic-weather-04d.svg,2 km/h,73%
2026-01-01T13:02:57.295449+07:00,Vinh,75,/dl/assets/svg/weather/ic-weather-04d.svg,6.3 km/h,69%
2026-01-01T14:03:56.404400+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-02d.svg,10.7 km/h,65%
2026-01-01T15:02:41.506241+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-02d.svg,13.7 km/h,67%
2026-01-01T16:03:42.427320+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-03d.svg,14.4 km/h,70%
2026-01-01T17:02:29.163255+07:00,Vinh,68,/dl/assets/svg/weather/ic-weather-03d.svg,12.3 km/h,77%
2026-01-01T18:01:59.542999+07:00,Vinh,68,/dl/assets/svg/weather/ic-weather-04n.svg,10.2 km/h,80%
2026-01-01T19:02:58.686136+07:00,Vinh,68,/dl/assets/svg/weather/ic-weather-04n.svg,9.8 km/h,82%
2026-01-01T20:12:20.070008+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-04n.svg,8.7 km/h,82%
2026-01-01T21:02:15.954940+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-04n.svg,7.6 km/h,84%
2026-01-01T22:02:38.240772+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-04n.svg,6.1 km/h,85%
2026-01-01T23:02:38.876267+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-04n.svg,5.4 km/h,86%
2026-01-02T00:03:13.376397+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-04n.svg,4.8 km/h,85%
2026-01-02T01:02:55.367816+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-04n.svg,4.5 km/h,85%
2026-01-02T02:02:08.433608+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-04n.svg,6.2 km/h,84%
2026-01-02T03:02:12.007234+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-04n.svg,7.1 km/h,85%
2026-01-02T04:02:01.666684+07:00,Vinh,70,/dl/assets/svg/weather/ic-weather-04n.svg,9.8 km/h,87%
2026-01-02T05:02:31.833119+07:00,Vinh,72,/dl/assets/svg/weather/ic-weather-04n.svg,15.4 km/h,88%
2026-01-02T06:02:01.107299+07:00,Vinh,72,/dl/assets/svg/weather/ic-weather-04n.svg,17.6 km/h,85%
2026-01-02T07:05:27.098197+07:00,Vinh,72,/dl/assets/svg/weather/ic-weather-04d.svg,20.1 km/h,83%
2026-01-02T08:30:01.559675+07:00,Vinh,72,/dl/assets/svg/weather/ic-weather-04d.svg,21.2 km/h,80%
2026-01-02T09:37:11.505028+07:00,Vinh,72,/dl/assets/svg/weather/ic-weather-04d.svg,23.7 km/h,77%
2026-01-02T10:30:16.514487+07:00,Vinh,72,/dl/assets/svg/weather/ic-weather-04d.svg,25.8 km/h,74%
2026-01-02T11:15:50.826387+07:00,Vinh,78,/dl/assets/svg/weather/ic-weather-04d.svg,25.7 km/h,74%
